,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2092,3,1,910000.0,1,1.6,3066.0,3.0,1.0,1.0,171.0,151.96764988779805,1964.6842169408897,31,-37.8006,144.9925,2,4553.0
2093,2,0,1230000.0,1,1.6,3066.0,2.0,2.0,1.0,0.0,153.0,1920.0,31,-37.8042,144.9845,2,4553.0
2094,2,0,855000.0,1,1.6,3066.0,2.0,1.0,0.0,130.0,80.0,1890.0,31,-37.7953,144.9882,2,4553.0
2095,1,2,457000.0,1,1.6,3066.0,1.0,1.0,1.0,406.0,49.0,1970.0,31,-37.796,144.9911,2,4553.0
2096,3,1,897500.0,1,1.6,3066.0,3.0,2.0,1.0,82.0,82.0,1995.0,31,-37.7961,144.9873,2,4553.0
2097,2,2,865000.0,0,1.6,3066.0,2.0,2.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8035,144.985,2,4553.0
2098,2,0,1265000.0,1,1.6,3066.0,3.0,1.0,1.0,282.0,112.0,1920.0,31,-37.7985,144.9883,2,4553.0
2099,2,0,1260000.0,1,1.6,3066.0,2.0,1.0,2.0,116.0,151.96764988779805,1964.6842169408897,31,-37.8067,144.984,2,4553.0
2100,3,0,1075000.0,1,1.6,3066.0,3.0,1.0,0.0,183.0,104.0,1880.0,31,-37.7948,144.9875,2,4553.0
2101,3,2,1470000.0,1,1.6,3066.0,3.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8037,144.9846,2,4553.0
2102,1,2,366000.0,1,1.6,3066.0,1.0,1.0,1.0,0.0,44.0,1970.0,31,-37.796,144.9911,2,4553.0
2103,1,2,461000.0,3,1.6,3066.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8035,144.985,2,4553.0
2104,2,0,981000.0,1,1.6,3066.0,2.0,1.0,0.0,188.0,107.0,1900.0,31,-37.7964,144.9923,2,4553.0
2105,2,2,683000.0,1,1.6,3066.0,2.0,1.0,1.0,0.0,92.0,1900.0,31,-37.8035,144.985,2,4553.0
2106,3,0,1470000.0,1,1.6,3066.0,3.0,2.0,0.0,150.0,151.96764988779805,1964.6842169408897,31,-37.7968,144.9924,2,4553.0
2107,2,0,670000.0,1,1.6,3066.0,2.0,1.0,0.0,118.0,151.96764988779805,1964.6842169408897,31,-37.7976,144.993,2,4553.0
2108,1,2,430000.0,4,1.6,3066.0,1.0,1.0,1.0,0.0,52.0,1964.6842169408897,31,-37.8019,144.9845,2,4553.0
2109,2,2,515000.0,1,1.6,3066.0,2.0,1.0,1.0,816.0,151.96764988779805,1964.6842169408897,31,-37.802,144.9848,2,4553.0
2110,2,0,1000000.0,3,1.6,3066.0,2.0,1.0,2.0,159.0,86.0,1880.0,31,-37.7962,144.9887,2,4553.0
2111,3,1,887500.0,1,1.6,3066.0,3.0,2.0,1.0,81.0,82.0,2000.0,31,-37.7961,144.9874,2,4553.0
2112,2,2,713500.0,1,1.6,3066.0,2.0,2.0,1.0,1060.0,88.0,2010.0,31,-37.7954,144.9868,2,4553.0
2113,3,2,1500000.0,1,1.6,3066.0,2.0,2.0,2.0,0.0,159.0,1920.0,31,-37.8042,144.9845,2,4553.0
2114,2,2,672000.0,1,1.6,3066.0,2.0,1.0,1.0,0.0,60.0,2002.0,31,-37.8046,144.984,2,4553.0
2115,2,2,1215000.0,1,1.6,3066.0,3.0,2.0,1.0,0.0,151.96764988779805,1895.0,31,-37.8035,144.985,2,4553.0
2116,2,2,800000.0,4,1.6,3066.0,2.0,1.0,1.0,0.0,91.0,1900.0,31,-37.8026,144.9848,2,4553.0
2117,2,2,1645000.0,1,1.6,3066.0,4.0,1.0,3.0,0.0,2.0,1890.0,31,-37.8046,144.9858,2,4553.0
2118,2,2,450000.0,1,1.6,3066.0,2.0,1.0,1.0,0.0,151.96764988779805,1970.0,31,-37.7988,144.9912,2,4553.0
2119,2,2,860000.0,0,1.6,3066.0,2.0,2.0,1.0,0.0,114.0,1920.0,31,-37.8035,144.985,2,4553.0
2120,4,0,1924500.0,1,13.9,3108.0,4.0,4.0,2.0,1157.0,151.96764988779805,1964.6842169408897,15,-37.7779,145.127,0,9028.0
2121,2,2,492500.0,1,13.9,3108.0,2.0,1.0,1.0,65.0,151.96764988779805,1975.0,15,-37.7887,145.1438,0,9028.0
2122,3,0,1403000.0,1,13.9,3108.0,3.0,1.0,4.0,727.0,123.0,1970.0,15,-37.7942,145.1218,0,9028.0
2123,4,0,1408000.0,1,13.9,3108.0,4.0,2.0,0.0,725.0,151.96764988779805,1964.6842169408897,15,-37.7891,145.1073,0,9028.0
2124,4,1,855000.0,1,13.9,3108.0,4.0,2.0,2.0,242.0,151.96764988779805,1964.6842169408897,15,-37.7915,145.1258,0,9028.0
2125,3,0,1450000.0,0,13.9,3108.0,3.0,1.0,1.0,638.0,115.0,1970.0,15,-37.7912,145.1248,0,9028.0
2126,5,0,1461800.0,3,13.9,3108.0,5.0,2.0,2.0,660.0,151.96764988779805,1964.6842169408897,15,-37.7791,145.1328,0,9028.0
2127,4,0,1396000.0,1,13.9,3108.0,4.0,1.0,2.0,658.0,138.0,1975.0,15,-37.7827,145.1358,0,9028.0
2128,5,0,1535000.0,0,13.9,3108.0,5.0,3.0,2.0,681.0,151.96764988779805,1964.6842169408897,15,-37.7722,145.1309,0,9028.0
2129,3,0,1125000.0,4,13.9,3108.0,3.0,2.0,2.0,819.0,173.0,1970.0,15,-37.781,145.1036,0,9028.0
2130,3,2,700000.0,0,13.9,3108.0,3.0,2.0,2.0,0.0,119.0,2007.0,15,-37.7862,145.1235,0,9028.0
2131,4,0,1152000.0,1,13.9,3108.0,4.0,2.0,2.0,336.0,176.0,2007.0,15,-37.794000000000004,145.1178,0,9028.0
2132,4,0,1868000.0,1,13.9,3108.0,3.0,2.0,2.0,925.0,218.0,1960.0,15,-37.7869,145.1183,0,9028.0
2133,3,0,920000.0,0,13.9,3108.0,4.0,3.0,3.0,655.0,151.96764988779805,1964.6842169408897,15,-37.7798,145.1319,0,9028.0
2134,4,0,1050000.0,0,13.9,3108.0,4.0,2.0,2.0,317.0,194.0,1995.0,15,-37.7815,145.1279,0,9028.0
2135,3,2,910000.0,1,13.9,3108.0,3.0,2.0,2.0,299.0,135.0,2001.0,15,-37.7929,145.1338,0,9028.0
2136,3,0,1850000.0,1,13.9,3108.0,3.0,1.0,2.0,1073.0,143.0,1960.0,15,-37.7772,145.1157,0,9028.0
2137,4,0,1225000.0,1,13.9,3108.0,4.0,3.0,2.0,740.0,185.0,1985.0,15,-37.7912,145.1127,0,9028.0
2138,4,0,1316000.0,1,13.9,3108.0,4.0,2.0,2.0,716.0,155.0,1965.0,15,-37.778,145.1173,0,9028.0
2139,2,2,400000.0,4,13.9,3108.0,2.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,15,-37.7868,145.1223,0,9028.0
2140,5,0,1400000.0,1,13.9,3108.0,5.0,3.0,2.0,656.0,320.0,1985.0,15,-37.7752,145.1317,0,9028.0
2141,5,0,2168000.0,1,13.9,3108.0,5.0,5.0,2.0,669.0,395.0,2016.0,15,-37.7808,145.1185,0,9028.0
2142,4,0,1430000.0,1,13.9,3108.0,4.0,2.0,2.0,655.0,170.0,1970.0,15,-37.782,145.1194,0,9028.0
2143,4,0,1250000.0,0,13.9,3108.0,4.0,2.0,2.0,780.0,151.96764988779805,1964.6842169408897,15,-37.7955,145.139,0,9028.0
2144,3,2,772000.0,1,13.9,3108.0,3.0,2.0,1.0,203.0,109.0,1986.0,15,-37.7776,145.1267,0,9028.0
2145,4,0,2000000.0,1,13.9,3108.0,4.0,3.0,2.0,507.0,151.96764988779805,1964.6842169408897,15,-37.7738,145.1308,0,9028.0
2146,3,0,1300000.0,1,13.9,3108.0,3.0,1.0,2.0,657.0,151.96764988779805,1964.6842169408897,15,-37.7946,145.1375,0,9028.0
2147,4,0,1468000.0,1,13.9,3108.0,4.0,2.0,2.0,806.0,170.0,1975.0,15,-37.7939,145.1392,0,9028.0
2148,3,0,1275000.0,0,13.9,3108.0,3.0,1.0,1.0,720.0,151.96764988779805,1960.0,15,-37.79,145.1309,0,9028.0
2149,4,0,1200000.0,1,13.9,3108.0,4.0,1.0,2.0,657.0,151.96764988779805,1964.6842169408897,15,-37.7856,145.1374,0,9028.0
2150,3,2,655000.0,3,13.9,3108.0,3.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,15,-37.7826,145.1274,0,9028.0
2151,3,0,1310000.0,1,13.9,3108.0,3.0,1.0,2.0,1157.0,151.96764988779805,1964.6842169408897,15,-37.7934,145.1336,0,9028.0
2152,4,2,753000.0,1,13.9,3108.0,3.0,1.0,1.0,241.0,105.0,1970.0,15,-37.7743,145.1093,0,9028.0
2153,4,0,1250000.0,3,13.9,3108.0,4.0,2.0,3.0,767.0,151.96764988779805,1963.0,15,-37.7735,145.1044,0,9028.0
2154,2,0,1140000.0,1,13.9,3108.0,3.0,1.0,1.0,679.0,151.96764988779805,1960.0,15,-37.7915,145.1224,0,9028.0
2155,3,0,1180000.0,1,13.9,3108.0,3.0,1.0,2.0,657.0,151.96764988779805,1964.6842169408897,15,-37.7807,145.1193,0,9028.0
2156,3,1,746000.0,1,13.9,3108.0,3.0,2.0,2.0,118.0,106.0,2013.0,15,-37.7863,145.106,0,9028.0
2157,3,0,1485000.0,1,13.9,3108.0,3.0,2.0,2.0,731.0,140.0,1960.0,15,-37.7892,145.131,0,9028.0
2158,3,0,1190000.0,1,13.9,3108.0,3.0,1.0,1.0,658.0,140.0,1960.0,15,-37.7816,145.1066,0,9028.0
2159,3,0,900000.0,0,13.9,3108.0,2.0,2.0,2.0,366.0,150.0,2013.0,15,-37.792,145.1077,0,9028.0
2160,3,0,1250000.0,0,13.9,3108.0,3.0,2.0,1.0,728.0,150.0,1965.0,15,-37.7813,145.1318,0,9028.0
2161,3,0,1030000.0,1,13.9,3108.0,3.0,1.0,1.0,827.0,100.0,1960.0,15,-37.7848,145.1029,0,9028.0
2162,4,1,985000.0,1,13.9,3108.0,4.0,2.0,2.0,182.0,160.0,1998.0,15,-37.7888,145.138,0,9028.0
2163,3,0,1300000.0,1,13.9,3108.0,3.0,1.0,2.0,651.0,119.0,1970.0,15,-37.7827,145.1051,0,9028.0
2164,2,2,522500.0,1,13.9,3108.0,2.0,1.0,1.0,145.0,151.96764988779805,1964.6842169408897,15,-37.7874,145.1043,0,9028.0
2165,5,0,1510000.0,0,13.9,3108.0,4.0,2.0,2.0,659.0,151.96764988779805,1964.6842169408897,15,-37.7903,145.1107,0,9028.0
2166,4,0,1460000.0,3,13.9,3108.0,4.0,2.0,2.0,840.0,151.96764988779805,1964.6842169408897,15,-37.78,145.1145,0,9028.0
2167,3,0,958000.0,1,13.9,3108.0,3.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,15,-37.7814,145.1273,0,9028.0
2168,4,0,1462500.0,1,13.9,3108.0,4.0,3.0,2.0,654.0,160.0,1969.0,15,-37.7795,145.1294,0,9028.0
2169,3,0,1430000.0,1,13.9,3108.0,3.0,1.0,2.0,811.0,151.96764988779805,1970.0,15,-37.7927,145.1386,0,9028.0
2170,4,1,1350000.0,0,13.9,3108.0,4.0,3.0,2.0,711.0,151.96764988779805,1960.0,15,-37.7887,145.1086,0,9028.0
2171,3,0,1250000.0,0,13.9,3108.0,3.0,2.0,2.0,900.0,195.0,1970.0,15,-37.7902,145.1344,0,9028.0
2172,4,0,1460800.0,3,13.9,3108.0,4.0,3.0,2.0,654.0,305.0,1970.0,15,-37.7856,145.1088,0,9028.0
2173,3,0,1152500.0,1,13.9,3108.0,3.0,2.0,2.0,648.0,129.0,1980.0,15,-37.7798,145.1368,0,9028.0
2174,5,0,1650000.0,4,13.9,3108.0,5.0,4.0,2.0,500.0,429.0,2007.0,15,-37.7863,145.1105,0,9028.0
2175,3,0,1474000.0,1,13.9,3108.0,4.0,2.0,2.0,753.0,151.96764988779805,1964.6842169408897,15,-37.7753,145.1114,0,9028.0
2176,3,2,800000.0,0,13.9,3108.0,3.0,2.0,2.0,267.0,151.96764988779805,1991.0,15,-37.7882,145.1315,0,9028.0
2177,3,0,1391000.0,1,13.9,3108.0,3.0,1.0,1.0,764.0,175.0,1965.0,15,-37.7934,145.1207,0,9028.0
2178,2,2,452000.0,1,13.9,3108.0,2.0,1.0,1.0,67.0,68.0,1975.0,15,-37.7887,145.1436,0,9028.0
2179,5,0,1322000.0,1,13.9,3108.0,5.0,1.0,0.0,729.0,151.96764988779805,1964.6842169408897,15,-37.7932,145.1123,0,9028.0
2180,3,1,1102200.0,3,13.9,3108.0,3.0,2.0,2.0,233.0,175.0,2012.0,15,-37.7881,145.1371,0,9028.0
2181,4,0,1401000.0,1,13.9,3108.0,4.0,3.0,2.0,650.0,261.0,1970.0,15,-37.7785,145.1212,0,9028.0
2182,4,0,1782000.0,1,13.9,3108.0,4.0,3.0,3.0,586.0,306.0,2002.0,15,-37.7739,145.1287,0,9028.0
2183,3,2,735000.0,1,13.9,3108.0,3.0,1.0,1.0,302.0,151.96764988779805,1964.6842169408897,15,-37.7809,145.1061,0,9028.0
2184,4,0,1520000.0,1,13.9,3108.0,4.0,3.0,2.0,657.0,275.0,2010.0,15,-37.7954,145.1379,0,9028.0
2185,3,0,990000.0,1,13.9,3108.0,2.0,1.0,1.0,746.0,151.96764988779805,1964.6842169408897,15,-37.7933,145.1417,0,9028.0
2186,3,0,1020000.0,0,13.9,3108.0,3.0,1.0,2.0,725.0,151.96764988779805,1964.6842169408897,15,-37.7945,145.1172,0,9028.0
2187,3,0,878000.0,1,13.9,3108.0,3.0,2.0,2.0,0.0,163.0,2001.0,15,-37.7901,145.1341,0,9028.0
2188,4,1,973500.0,1,13.9,3108.0,4.0,2.0,2.0,234.0,160.0,2009.0,15,-37.7932,145.1275,0,9028.0
2189,3,2,751800.0,3,13.9,3108.0,3.0,1.0,2.0,109.0,120.0,2001.0,15,-37.7749,145.1138,0,9028.0
2190,3,0,1100000.0,4,13.9,3108.0,3.0,2.0,2.0,771.0,169.0,1960.0,15,-37.7765,145.11700000000005,0,9028.0
2191,3,0,1202000.0,1,13.9,3108.0,3.0,2.0,2.0,649.0,150.0,1965.0,15,-37.7794,145.1224,0,9028.0
2192,3,0,1362000.0,1,13.9,3108.0,3.0,1.0,2.0,798.0,132.0,1960.0,15,-37.7894,145.1333,0,9028.0
2193,4,0,1810000.0,1,13.9,3108.0,4.0,2.0,4.0,769.0,240.0,1970.0,15,-37.7781,145.1337,0,9028.0
2194,3,0,826000.0,1,13.9,3108.0,3.0,1.0,4.0,192.0,278.0,1964.6842169408897,15,-37.7837,145.1027,0,9028.0
2195,3,0,900000.0,1,13.9,3108.0,4.0,3.0,2.0,385.0,151.96764988779805,1964.6842169408897,15,-37.7774,145.1205,0,9028.0
2196,3,1,888000.0,1,13.9,3108.0,3.0,2.0,1.0,192.0,151.96764988779805,1964.6842169408897,15,-37.7942,145.1256,0,9028.0
2197,5,0,1901000.0,1,10.3,3084.0,3.0,2.0,2.0,963.0,225.0,1925.0,0,-37.7674,145.0518,0,1651.0
2198,4,0,1650000.0,4,10.3,3084.0,4.0,3.0,2.0,724.0,327.0,1940.0,0,-37.7594,145.0594,0,1651.0
2199,3,0,1816000.0,1,10.3,3084.0,3.0,1.0,2.0,846.0,180.0,1955.0,0,-37.7666,145.0591,0,1651.0
2200,2,2,525000.0,1,10.3,3084.0,2.0,1.0,1.0,79.0,70.0,1970.0,0,-37.7612,145.0663,0,1651.0
2201,4,0,2050000.0,1,10.3,3084.0,4.0,3.0,2.0,723.0,290.0,1950.0,0,-37.7615,145.0705,0,1651.0
2202,5,0,1930000.0,1,10.3,3084.0,5.0,2.0,1.0,939.0,236.0,1930.0,0,-37.7659,145.0585,0,1651.0
2203,2,0,2850000.0,1,10.3,3084.0,2.0,1.0,1.0,1777.0,151.96764988779805,1964.6842169408897,0,-37.7676,145.0597,0,1651.0
2204,4,0,2600000.0,4,10.3,3084.0,3.0,2.0,3.0,871.0,322.0,1937.0,0,-37.7612,145.0676,0,1651.0
2205,2,2,600000.0,3,10.3,3084.0,2.0,1.0,1.0,112.0,95.0,1970.0,0,-37.7669,145.0521,0,1651.0
2206,3,0,1601000.0,1,10.3,3084.0,3.0,1.0,1.0,872.0,136.0,1960.0,0,-37.7618,145.0649,0,1651.0
2207,3,0,1100000.0,4,10.3,3084.0,3.0,2.0,1.0,555.0,300.0,1988.0,0,-37.7585,145.0568,0,1651.0
2208,4,0,2550000.0,4,10.3,3084.0,4.0,2.0,2.0,1484.0,478.0,1970.0,0,-37.769,145.0616,0,1651.0
2209,3,2,1190000.0,1,10.3,3084.0,3.0,2.0,2.0,0.0,148.0,1975.0,0,-37.7623,145.0569,0,1651.0
2210,4,0,2012000.0,1,10.3,3084.0,4.0,3.0,2.0,597.0,245.0,1940.0,0,-37.765,145.0646,0,1651.0
2211,4,0,2309000.0,1,10.3,3084.0,4.0,3.0,2.0,1177.0,291.0,1960.0,0,-37.7652,145.0687,0,1651.0
2212,2,0,900000.0,4,8.5,3185.0,2.0,1.0,2.0,239.0,110.0,1940.0,8,-37.8845,144.999,5,4898.0
2213,3,0,1625000.0,1,8.5,3185.0,3.0,2.0,2.0,447.0,181.0,1920.0,8,-37.8912,145.0138,5,4898.0
2214,2,0,906000.0,1,8.5,3185.0,2.0,1.0,1.0,221.0,151.96764988779805,1964.6842169408897,8,-37.8829,145.0129,5,4898.0
2215,4,0,1100000.0,4,8.5,3185.0,4.0,2.0,0.0,147.0,159.0,1910.0,8,-37.8852,144.9997,5,4898.0
2216,2,2,930000.0,1,8.5,3185.0,2.0,1.0,1.0,295.0,151.96764988779805,1964.6842169408897,8,-37.8904,145.013,5,4898.0
2217,3,0,1755000.0,1,8.5,3185.0,3.0,2.0,1.0,391.0,173.0,1905.0,8,-37.8885,145.0133,5,4898.0
2218,4,0,1400000.0,3,8.5,3185.0,4.0,1.0,1.0,489.0,150.0,1910.0,8,-37.8916,145.0123,5,4898.0
2219,3,2,1240000.0,1,8.5,3185.0,3.0,2.0,2.0,319.0,123.0,1990.0,8,-37.8922,145.0112,5,4898.0
2220,2,2,700000.0,1,8.5,3185.0,2.0,1.0,2.0,99.0,92.0,1964.6842169408897,8,-37.8951,145.0085,5,4898.0
2221,2,2,591000.0,1,8.5,3185.0,2.0,1.0,1.0,815.0,62.0,2008.0,8,-37.8857,145.0136,5,4898.0
2222,2,2,537000.0,1,8.5,3185.0,2.0,1.0,1.0,0.0,79.0,1970.0,8,-37.8838,145.0095,5,4898.0
2223,3,0,1805000.0,0,8.5,3185.0,3.0,2.0,1.0,347.0,151.96764988779805,1964.6842169408897,8,-37.8833,145.0118,5,4898.0
2224,3,0,800000.0,4,8.5,3185.0,3.0,2.0,2.0,331.0,112.0,2010.0,8,-37.8847,144.9992,5,4898.0
2225,3,0,965000.0,0,8.5,3185.0,3.0,1.0,2.0,275.0,119.0,1900.0,8,-37.8859,144.9994,5,4898.0
2226,2,0,1160000.0,3,8.5,3185.0,2.0,2.0,2.0,155.0,137.0,2011.0,8,-37.8887,145.0046,5,4898.0
2227,3,1,820000.0,4,8.5,3185.0,3.0,2.0,2.0,108.0,3.0,2002.0,8,-37.8858,145.0012,5,4898.0
2228,4,0,2600000.0,1,8.5,3185.0,4.0,2.0,2.0,527.0,184.0,1880.0,8,-37.883,145.0043,5,4898.0
2229,2,0,900000.0,4,8.5,3185.0,2.0,1.0,1.0,198.0,151.96764988779805,1964.6842169408897,8,-37.8824,145.0133,5,4898.0
2230,3,0,1390000.0,0,8.5,3185.0,3.0,1.0,2.0,463.0,102.0,1964.6842169408897,8,-37.8879,145.0134,5,4898.0
2231,3,1,1071000.0,1,8.5,3185.0,3.0,2.0,2.0,179.0,125.0,2000.0,8,-37.8961,145.0125,5,4898.0
2232,3,0,1800000.0,1,8.5,3185.0,3.0,2.0,2.0,492.0,181.0,1905.0,8,-37.8789,145.0048,5,4898.0
2233,3,0,2345000.0,1,8.5,3185.0,3.0,2.0,1.0,419.0,204.0,1908.0,8,-37.8817,145.0126,5,4898.0
2234,2,2,741000.0,1,8.5,3185.0,3.0,1.0,1.0,0.0,1561.0,1966.0,8,-37.8829,145.0033,5,4898.0
2235,2,2,626000.0,1,8.5,3185.0,2.0,1.0,1.0,1764.0,100.0,1930.0,8,-37.8889,145.0043,5,4898.0
2236,3,0,2160000.0,1,8.5,3185.0,3.0,1.0,1.0,590.0,185.0,1964.6842169408897,8,-37.8807,145.0005,5,4898.0
2237,4,0,3000000.0,1,8.5,3185.0,4.0,2.0,2.0,661.0,204.0,1964.6842169408897,8,-37.8844,145.0117,5,4898.0
2238,3,0,1500000.0,4,8.5,3185.0,3.0,2.0,0.0,195.0,151.96764988779805,1964.6842169408897,8,-37.8831,145.0127,5,4898.0
2239,4,0,1650000.0,0,8.5,3185.0,1.0,3.0,2.0,386.0,185.0,1913.0,8,-37.883,144.999,5,4898.0
2240,3,1,850000.0,0,8.5,3185.0,3.0,2.0,2.0,108.0,142.0,2000.0,8,-37.8861,145.0014,5,4898.0
2241,3,0,1750000.0,4,8.5,3185.0,3.0,2.0,2.0,517.0,207.0,1900.0,8,-37.8813,145.0063,5,4898.0
2242,3,0,1450000.0,1,8.5,3185.0,3.0,1.0,2.0,351.0,108.0,1915.0,8,-37.8832,145.0133,5,4898.0
2243,4,0,2806000.0,1,8.5,3185.0,4.0,3.0,2.0,669.0,255.0,1930.0,8,-37.8871,145.0081,5,4898.0
2244,3,2,782000.0,1,8.5,3185.0,3.0,1.0,1.0,0.0,95.0,1970.0,8,-37.8921,145.0106,5,4898.0
2245,4,0,1007000.0,1,8.5,3185.0,4.0,2.0,2.0,125.0,200.0,2000.0,8,-37.8855,145.001,5,4898.0
2246,4,0,1450000.0,0,8.5,3185.0,4.0,2.0,2.0,376.0,192.0,1917.0,8,-37.891999999999996,145.00799999999995,5,4898.0
2247,2,2,500000.0,1,8.5,3185.0,1.0,1.0,1.0,0.0,59.0,2006.0,8,-37.8822,144.9994,5,4898.0
2248,4,0,2600000.0,3,8.5,3185.0,5.0,3.0,2.0,701.0,273.0,1885.0,8,-37.8897,145.00799999999995,5,4898.0
2249,2,0,895000.0,1,8.5,3185.0,2.0,1.0,1.0,147.0,81.0,1915.0,8,-37.8849,144.9993,5,4898.0
2250,2,1,751000.0,1,8.5,3185.0,2.0,2.0,1.0,0.0,151.96764988779805,1964.6842169408897,8,-37.8868,145.0,5,4898.0
2251,4,0,2050000.0,0,8.5,3185.0,3.0,3.0,2.0,420.0,270.0,2016.0,8,-37.8891,145.0102,5,4898.0
2252,3,0,1605000.0,1,8.5,3185.0,3.0,1.0,1.0,418.0,152.0,1890.0,8,-37.8831,145.0153,5,4898.0
2253,2,2,410000.0,4,8.5,3185.0,0.0,0.0,0.0,0.0,151.96764988779805,1964.6842169408897,8,-37.8863,144.9996,5,4898.0
2254,2,2,577000.0,1,8.5,3185.0,2.0,1.0,0.0,0.0,151.96764988779805,1964.6842169408897,8,-37.8889,145.0043,5,4898.0
2255,1,2,520000.0,1,7.7,3184.0,1.0,1.0,1.0,0.0,51.0,1930.0,25,-37.8761,144.9871,5,8989.0
2256,3,1,1350000.0,1,7.7,3184.0,3.0,2.0,2.0,1170.0,151.96764988779805,1964.6842169408897,25,-37.8831,144.9801,5,8989.0
2257,1,2,392500.0,3,7.7,3184.0,1.0,1.0,0.0,0.0,151.96764988779805,1964.6842169408897,25,-37.882,144.9785,5,8989.0
2258,2,2,507000.0,1,7.7,3184.0,2.0,1.0,1.0,0.0,79.0,1970.0,25,-37.8752,144.9911,5,8989.0
2259,2,2,525000.0,1,7.7,3184.0,2.0,1.0,1.0,553.0,83.0,1960.0,25,-37.8802,144.9942,5,8989.0
2260,3,0,2116000.0,1,7.7,3184.0,3.0,1.0,2.0,463.0,151.96764988779805,1964.6842169408897,25,-37.8787,144.985,5,8989.0
2261,2,2,750000.0,1,7.7,3184.0,2.0,1.0,1.0,0.0,71.0,1930.0,25,-37.8791,144.9923,5,8989.0
2262,1,2,510000.0,1,7.7,3184.0,1.0,1.0,1.0,0.0,60.0,2001.0,25,-37.8857,144.9884,5,8989.0
2263,2,2,599999.0,1,7.7,3184.0,2.0,1.0,0.0,0.0,151.96764988779805,1964.6842169408897,25,-37.8808,144.9847,5,8989.0
2264,1,2,300000.0,1,7.7,3184.0,1.0,1.0,0.0,0.0,33.0,1930.0,25,-37.8749,144.9842,5,8989.0
2265,3,1,1395000.0,1,7.7,3184.0,3.0,2.0,1.0,400.0,126.0,1996.0,25,-37.8829,144.9797,5,8989.0
2266,2,2,855000.0,1,7.7,3184.0,2.0,1.0,1.0,1966.0,85.0,1960.0,25,-37.8725,144.9848,5,8989.0
2267,2,2,1050000.0,4,7.7,3184.0,2.0,2.0,2.0,2381.0,151.96764988779805,2009.0,25,-37.8831,144.9841,5,8989.0
2268,2,2,955000.0,1,7.7,3184.0,2.0,1.0,1.0,2925.0,151.96764988779805,1964.6842169408897,25,-37.8867,144.9836,5,8989.0
2269,2,2,680000.0,0,7.7,3184.0,2.0,1.0,1.0,510.0,151.96764988779805,1964.6842169408897,25,-37.881,144.9837,5,8989.0
2270,3,0,1911000.0,1,7.7,3184.0,3.0,1.0,2.0,327.0,151.96764988779805,1900.0,25,-37.8846,144.9879,5,8989.0
2271,2,2,790000.0,1,7.7,3184.0,2.0,1.0,2.0,0.0,85.0,1940.0,25,-37.8794,144.9938,5,8989.0
2272,2,2,550000.0,1,7.7,3184.0,2.0,1.0,1.0,0.0,68.0,1960.0,25,-37.8839,144.9855,5,8989.0
2273,1,2,357000.0,1,7.7,3184.0,1.0,1.0,1.0,0.0,50.0,1965.0,25,-37.8785,144.9885,5,8989.0
2274,2,2,685000.0,0,7.7,3184.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,25,-37.8818,144.9918,5,8989.0
2275,2,0,1210000.0,1,7.7,3184.0,2.0,1.0,0.0,163.0,92.0,1890.0,25,-37.8778,144.9904,5,8989.0
2276,2,2,825000.0,1,7.7,3184.0,2.0,1.0,2.0,0.0,86.0,1930.0,25,-37.874,144.9819,5,8989.0
2277,3,0,1050000.0,4,7.7,3184.0,3.0,1.0,0.0,257.0,138.0,1920.0,25,-37.881,144.9841,5,8989.0
2278,2,2,632000.0,0,7.7,3184.0,2.0,1.0,1.0,0.0,54.0,1970.0,25,-37.8831,144.9855,5,8989.0
2279,2,2,582500.0,1,7.7,3184.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,25,-37.885,144.991,5,8989.0
2280,1,2,485000.0,1,7.7,3184.0,1.0,1.0,1.0,0.0,43.0,1970.0,25,-37.8831,144.9918,5,8989.0
2281,2,2,660000.0,4,7.7,3184.0,2.0,2.0,1.0,317.0,151.96764988779805,1964.6842169408897,25,-37.8815,144.9903,5,8989.0
2282,2,2,575000.0,0,7.7,3184.0,2.0,1.0,0.0,483.0,57.0,1950.0,25,-37.874,144.9835,5,8989.0
2283,2,2,590000.0,0,7.7,3184.0,2.0,1.0,1.0,0.0,77.0,1970.0,25,-37.8757,144.9853,5,8989.0
2284,3,0,1238000.0,1,7.7,3184.0,3.0,2.0,1.0,116.0,119.0,1996.0,25,-37.8789,144.9836,5,8989.0
2285,2,2,640000.0,1,7.7,3184.0,2.0,1.0,1.0,626.0,151.96764988779805,1964.6842169408897,25,-37.8791,144.9923,5,8989.0
2286,2,2,510000.0,0,7.7,3184.0,2.0,1.0,1.0,0.0,62.0,1950.0,8,-37.8831,144.9896,5,8989.0
